"sk_grupo","sk_autor","sk_data_autorado","autorado_em","sk_data_commitado","commitado_em","e_merge","linhas_adicionadas","linhas_removidas","linhas_total","grupo","commit_id","titulo","mensagem"
"1","13","20260521","2026-05-21T11:18:24.000-03:00","20260521","2026-05-21T11:18:24.000-03:00","0","252","1","253","G01","2591609b","feat: completa camadas do back-end #145","feat: completa camadas do back-end #145
"
"1","14","20260625","2026-06-25T12:59:52.000-03:00","20260625","2026-06-25T12:59:52.000-03:00","0","258","235","493","G01","259d8722","feat/implementa-pagina-dehistorico/(#287)","feat/implementa-pagina-dehistorico/(#287)
"
"1","17","20260624","2026-06-24T18:16:45.000+00:00","20260624","2026-06-24T18:16:45.000+00:00","1","305","4","309","G01","25a68866","Merge branch 'wad/Preencher-secao-8/#273' into 'dev'","Merge branch 'wad/Preencher-secao-8/#273' into 'dev'

Wad/preencher secao 8/#273

See merge request graduacao/2026-1b/t28/g01!130"
"1","12","20260521","2026-05-21T11:37:32.000-03:00","20260521","2026-05-21T11:37:32.000-03:00","0","727","49","776","G01","263e6b23","feat(src): adiciona testes com erros","feat(src): adiciona testes com erros
"
"1","14","20260525","2026-05-25T15:10:59.000-03:00","20260525","2026-05-25T15:10:59.000-03:00","1","1612","59","1671","G01","270ca21e","integra modulo de login","integra modulo de login
"
"1","85","20260616","2026-06-16T15:55:55.000-03:00","20260616","2026-06-16T15:55:55.000-03:00","0","350","7","357","G01","271412e3","fix(testes): adiciona testes unitarios para elevar cobertura de service #241","fix(testes): adiciona testes unitarios para elevar cobertura de service #241
"
"1","17","20260612","2026-06-12T09:53:54.000-03:00","20260612","2026-06-12T09:53:54.000-03:00","0","118","31","149","G01","2714ff14","feat(consulta): aceitar input de busca na tela de consulta #213","feat(consulta): aceitar input de busca na tela de consulta #213
"
"1","14","20260624","2026-06-24T18:11:31.000+00:00","20260624","2026-06-24T18:11:31.000+00:00","1","11","2","13","G01","27718d6b","Merge branch 'fix/corrigindo-header/#276' into 'dev'","Merge branch 'fix/corrigindo-header/#276' into 'dev'

Fix/corrigindo header/#276

See merge request graduacao/2026-1b/t28/g01!129"
"1","85","20260514","2026-05-14T15:34:20.000-03:00","20260514","2026-05-14T15:34:20.000-03:00","0","63","41","104","G01","27839d95","docs(wad):adiciona a versão final dos textos da seção 3.2.3 e 3.2.4 #121","docs(wad):adiciona a versão final dos textos da seção 3.2.3 e 3.2.4 #121
"
"1","85","20260610","2026-06-10T10:48:12.000-03:00","20260610","2026-06-10T10:48:12.000-03:00","0","75","38","113","G01","27a388a5","docs(wad): adiciona seção 5.1.1 estratégia de testes #187","docs(wad): adiciona seção 5.1.1 estratégia de testes #187
"
"1","84","20230601","2023-06-01T20:20:02.000-03:00","20230601","2023-06-01T20:20:02.000-03:00","0","3","3","6","G01","2823bfde","Update README.md","Update README.md"
"1","12","20260625","2026-06-25T22:47:42.000-03:00","20260625","2026-06-25T22:47:42.000-03:00","0","0","1","1","G01","2823c7ce","docs: corrige erros secao 5.2 (#302)","docs: corrige erros secao 5.2 (#302)
"
"1","17","20260624","2026-06-24T17:06:37.000+00:00","20260624","2026-06-24T17:06:37.000+00:00","1","249","22","271","G01","28954ad9","Merge branch 'refactor/implementa-formatacao-nos-campos-de-preenchimento/#269' into 'dev'","Merge branch 'refactor/implementa-formatacao-nos-campos-de-preenchimento/#269' into 'dev'

refactor/implementa-formatacao-nos-campos-de-preenchimento/(#269)

See merge request graduacao/2026-1b/t28/g01!125"
"1","12","20260430","2026-04-30T10:10:34.000+00:00","20260430","2026-04-30T10:10:34.000+00:00","1","119","100","219","G01","28c7c26b","Merge branch 'docs/wad/alteracoes-diagrama-de-caso-de-uso/#37' into 'main'","Merge branch 'docs/wad/alteracoes-diagrama-de-caso-de-uso/#37' into 'main'

docs/wad: altera imagens do Use Case

See merge request graduacao/2026-1b/t28/g01!18"
"1","84","20250411","2025-04-11T16:14:10.000-03:00","20250411","2025-04-11T16:14:10.000-03:00","1","94","27","121","G01","29370f6f","Merge branch 'main' into patch-4","Merge branch 'main' into patch-4"
"1","85","20260429","2026-04-29T18:53:08.000+00:00","20260429","2026-04-29T18:53:08.000+00:00","1","19","13","32","G01","2a75265b","Merge branch 'main' into 'docs/introducao-regras-de-negocio/#33'","Merge branch 'main' into 'docs/introducao-regras-de-negocio/#33'

# Conflicts:
#   documentos/wad.md"
"1","15","20260612","2026-06-12T08:44:03.000-03:00","20260612","2026-06-12T08:44:03.000-03:00","0","172","105","277","G01","2b4ee609","docs(wad): alinha regras e RNFs ao MVP implementado #216","docs(wad): alinha regras e RNFs ao MVP implementado #216
"
"1","13","20260622","2026-06-22T14:24:23.000-03:00","20260622","2026-06-22T14:24:23.000-03:00","0","1","5","6","G01","2c06d6dc","docs(readme): adiciona licenca creative commons #246","docs(readme): adiciona licenca creative commons #246
"
"1","14","20260525","2026-05-25T15:00:48.000-03:00","20260525","2026-05-25T15:00:48.000-03:00","1","3129","290","3419","G01","2c4be379","resolve conflitos do MR 46 com main","resolve conflitos do MR 46 com main
"
"1","17","20260623","2026-06-23T23:42:42.000+00:00","20260623","2026-06-23T23:42:42.000+00:00","1","337","19","356","G01","2c671edc","Merge branch 'refactor/corrige-fluxo-de-solicitacao/#260' into 'dev'","Merge branch 'refactor/corrige-fluxo-de-solicitacao/#260' into 'dev'

refactor/corrige-fluxo-desolicitacoes/(#260)

See merge request graduacao/2026-1b/t28/g01!119"
"1","14","20260502","2026-05-02T01:20:13.000+00:00","20260502","2026-05-02T01:20:13.000+00:00","1","779","12","791","G01","2d537f27","Merge branch 'docs/wad/atualizar-secoes-do-documento/#41' into 'main'","Merge branch 'docs/wad/atualizar-secoes-do-documento/#41' into 'main'

Docs/wad/atualizar secoes do documento/#41

See merge request graduacao/2026-1b/t28/g01!22"
"1","85","20230425","2023-04-25T12:54:42.000-03:00","20230425","2023-04-25T12:54:42.000-03:00","0","1","1","2","G01","2d63878e","Update and rename WAD.MD to WAD.md","Update and rename WAD.MD to WAD.md"
"1","14","20260528","2026-05-28T22:35:29.000-03:00","20260528","2026-05-28T22:35:29.000-03:00","0","0","0","0","G01","2d6c8274","limpa codigo e renomeia arquivos","limpa codigo e renomeia arquivos
"
"1","12","20260501","2026-05-01T17:12:11.000-03:00","20260501","2026-05-01T17:12:11.000-03:00","0","51","89","140","G01","2dee73c8","docs(wad): identa a as seções 1, 2 e 3","docs(wad): identa a as seções 1, 2 e 3
"
"1","85","20260429","2026-04-29T23:08:54.000-03:00","20260429","2026-04-29T23:08:54.000-03:00","0","32","19","51","G01","2e052812","docs(wad):adiciona fonte e conserta os titulos de todas as imagens #35","docs(wad):adiciona fonte e conserta os titulos de todas as imagens #35
"
"1","15","20260530","2026-05-30T00:12:32.000+00:00","20260530","2026-05-30T00:12:32.000+00:00","1","1145","175","1320","G01","2e1a8671","Merge branch 'docs/revisao-de-documentacao/#170' into 'dev'","Merge branch 'docs/revisao-de-documentacao/#170' into 'dev'

docs/revisa-documentacao/#170

See merge request graduacao/2026-1b/t28/g01!79"
"1","14","20260515","2026-05-15T04:22:33.000-03:00","20260515","2026-05-15T04:22:33.000-03:00","0","232","12","244","G01","2e6c860e","docs/WAD/ altera-secao-3/#90","docs/WAD/ altera-secao-3/#90
"
"1","17","20260626","2026-06-26T11:45:46.000-03:00","20260626","2026-06-26T11:47:03.000-03:00","0","17","7","24","G01","2e93111f","fix(wad): corrigir artefato 14 (#304)","fix(wad): corrigir artefato 14 (#304)
"
"1","85","20260527","2026-05-27T15:31:24.000-03:00","20260527","2026-05-27T15:31:24.000-03:00","0","51","13","64","G01","2eeb31a0","docs(wad):Cria a matriz de rastreabilidade e padroniza #159","docs(wad):Cria a matriz de rastreabilidade e padroniza #159
"
"1","14","20260507","2026-05-07T18:39:32.000+00:00","20260507","2026-05-07T18:39:32.000+00:00","1","43","12","55","G01","2f52fd34","Merge branch 'docs/wad/Adiciona-tabela-logica' into 'main'","Merge branch 'docs/wad/Adiciona-tabela-logica' into 'main'

docs/wad/Adiciona-tabela-logica

See merge request graduacao/2026-1b/t28/g01!27"
"1","85","20260528","2026-05-28T15:14:52.000-03:00","20260528","2026-05-28T15:14:52.000-03:00","0","14","14","28","G01","2fd1a0c4","docs(wad):Atualiza as referências de todas as imagens que estavam fora de ordem #165","docs(wad):Atualiza as referências de todas as imagens que estavam fora de ordem #165
"
"1","13","20260519","2026-05-19T15:37:44.000-03:00","20260519","2026-05-19T15:37:44.000-03:00","0","11","0","11","G01","2fd4bdd0","docs(wad): adiciona o diagrama sequencial de solicitacoes de alteracoes #127","docs(wad): adiciona o diagrama sequencial de solicitacoes de alteracoes #127
"
"1","15","20260529","2026-05-29T01:49:07.000+00:00","20260529","2026-05-29T01:49:07.000+00:00","1","0","0","0","G01","2fe0a2dd","Merge branch 'refactor/limpeza-de-codigo/#126' into 'dev'","Merge branch 'refactor/limpeza-de-codigo/#126' into 'dev'

Refactor/limpeza de codigo/#126

See merge request graduacao/2026-1b/t28/g01!75"
"1","17","20260625","2026-06-25T11:20:03.000-03:00","20260625","2026-06-25T11:20:03.000-03:00","0","81","191","272","G01","309f5ced","feat(historico): reformulando a pagina de historico (#280)","feat(historico): reformulando a pagina de historico (#280)
"
"1","84","20260521","2026-05-21T11:35:50.000-03:00","20260521","2026-05-21T11:35:50.000-03:00","0","20","20","40","G01","30d46da3","fix(fornecedor.spec): corrigindo nomes de variaveis do db no test #142","fix(fornecedor.spec): corrigindo nomes de variaveis do db no test #142
"
"1","84","20250411","2025-04-11T15:15:40.000-03:00","20250411","2025-04-11T15:15:40.000-03:00","0","11","7","18","G01","30f567dd","Update wad.md ajustes de listas","Update wad.md ajustes de listas"
"1","13","20260525","2026-05-25T14:56:02.000-03:00","20260525","2026-05-25T14:56:02.000-03:00","0","13","0","13","G01","314b623a","docs(wad): adiciona o diagrama sequencial de gerenciamento de contrato #129","docs(wad): adiciona o diagrama sequencial de gerenciamento de contrato #129
"
"1","14","20260611","2026-06-11T15:24:25.000+00:00","20260611","2026-06-11T15:24:25.000+00:00","1","2294","2266","4560","G01","32186ea6","Merge branch 'refactor/refatorando-service/#207' into 'dev'","Merge branch 'refactor/refatorando-service/#207' into 'dev'

Refactor/refatorando service/#207

See merge request graduacao/2026-1b/t28/g01!93"
"1","12","20260625","2026-06-25T20:21:38.000-03:00","20260625","2026-06-25T20:21:38.000-03:00","0","10","5","15","G01","321ace89","docs: adiciona formulario dos testes sus (#293)","docs: adiciona formulario dos testes sus (#293)
"
"1","17","20260625","2026-06-25T10:56:23.000-03:00","20260625","2026-06-25T10:56:23.000-03:00","0","135","29","164","G01","3260ef93","feat(editar): separar telas de edição e visualizacao (#281)","feat(editar): separar telas de edição e visualizacao (#281)
"
"1","15","20260625","2026-06-25T17:51:37.000+00:00","20260625","2026-06-25T17:51:37.000+00:00","1","0","0","0","G01","329ddae0","Merge branch 'docs/mover-documentos/#282' into 'dev'","Merge branch 'docs/mover-documentos/#282' into 'dev'

docs(documentos extras): move os documentos extras para a pasta documentos/outros #282

See merge request graduacao/2026-1b/t28/g01!133"
"1","15","20260625","2026-06-25T22:13:43.000-03:00","20260625","2026-06-25T22:13:43.000-03:00","0","45","35","80","G01","3323570a","fix: ajusta validacoes e confirma testes #298","fix: ajusta validacoes e confirma testes #298
"
"1","13","20260515","2026-05-15T22:18:26.000-03:00","20260515","2026-05-15T22:18:26.000-03:00","0","5","1","6","G01","33c3d8bc","docs(wad): adiciona descricoes dos tres fluxos representados #85","docs(wad): adiciona descricoes dos tres fluxos representados #85
"
"1","84","20260521","2026-05-21T11:52:31.000-03:00","20260521","2026-05-21T11:52:31.000-03:00","0","3","1","4","G01","348def5e","fix(app.ts): adicionando routes #142","fix(app.ts): adicionando routes #142
"
"1","85","20260625","2026-06-25T17:02:28.000-03:00","20260625","2026-06-25T17:02:28.000-03:00","0","249","84","333","G01","34c67d81","fix(historico): ajuste no nome, horario e detalhamento da descricao (#244)","fix(historico): ajuste no nome, horario e detalhamento da descricao (#244)

Co-Authored-By: Claude Sonnet 4.6 <[email]>
"
"1","17","20260612","2026-06-12T00:02:25.000-03:00","20260612","2026-06-12T00:02:25.000-03:00","0","69","78","147","G01","357d41e3","feat(admin): adicionar icones na tela de admin e organizando objetos #197","feat(admin): adicionar icones na tela de admin e organizando objetos #197
"
"1","12","20260515","2026-05-15T23:13:11.000-03:00","20260515","2026-05-15T23:13:11.000-03:00","0","4","0","4","G01","357e965c","docs(wad): adicona introdução e conclusão a seção 3.3 referentes aos wireframes #124","docs(wad): adicona introdução e conclusão a seção 3.3 referentes aos wireframes #124
"
"1","84","20250411","2025-04-11T15:07:37.000-03:00","20250411","2025-04-11T15:07:37.000-03:00","1","2","0","2","G01","36054d0c","Merge pull request #6 from [externo]/patch-1","Merge pull request #6 from [externo]/patch-1

Add informação na Introdução"
"1","17","20260625","2026-06-25T11:45:08.000-03:00","20260625","2026-06-25T11:45:08.000-03:00","0","200","175","375","G01","3777807c","feat(editar): fazer botao de voltar ir para visualizacao (#280)","feat(editar): fazer botao de voltar ir para visualizacao (#280)
"
"1","17","20260528","2026-05-28T15:52:02.000-03:00","20260528","2026-05-28T15:52:02.000-03:00","0","25","9","34","G01","37831095","fix(tsconfig/package-lock): corrigindo configurações do G01-A26 #164","fix(tsconfig/package-lock): corrigindo configurações do G01-A26 #164
"
"1","12","20260625","2026-06-25T21:10:29.000+00:00","20260625","2026-06-25T21:10:29.000+00:00","1","828","415","1243","G01","37912c5a","Merge branch 'feat/adicionar-telas-parceiro/#281' into 'dev'","Merge branch 'feat/adicionar-telas-parceiro/#281' into 'dev'

fix(historico): ajuste no nome, horario e detalhamento da descricao (#244)

See merge request graduacao/2026-1b/t28/g01!140"
"1","84","20260525","2026-05-25T14:16:02.000-03:00","20260525","2026-05-25T14:16:02.000-03:00","0","749","1459","2208","G01","381d1135","fix: voltando commit bugado #149","fix: voltando commit bugado #149
"
"1","14","20260611","2026-06-11T04:40:49.000-03:00","20260611","2026-06-11T04:40:49.000-03:00","0","1463","993","2456","G01","38cb435f","fix: alinhar backend para entrega de sexta","fix: alinhar backend para entrega de sexta
"
"1","17","20260512","2026-05-12T17:36:33.000+00:00","20260512","2026-05-12T17:36:33.000+00:00","1","16","9","25","G01","38cc3482","Merge branch 'docs/documentos/revisa-documento-WAD/#109' into 'main'","Merge branch 'docs/documentos/revisa-documento-WAD/#109' into 'main'

altera textos e imagens dentro do WAD

See merge request graduacao/2026-1b/t28/g01!30"
"1","85","20260527","2026-05-27T14:23:24.000-03:00","20260527","2026-05-27T14:23:24.000-03:00","0","182","31","213","G01","38e44086","docs(wad):Adiciona a seção 3.6.4 #154","docs(wad):Adiciona a seção 3.6.4 #154
"
"1","23","20260528","2026-05-28T18:21:24.000+00:00","20260528","2026-05-28T18:21:24.000+00:00","1","757","9598","10355","G01","39338f86","Merge branch 'feat/wad-secao-4.1-itens-a-e-b' into 'main'","Merge branch 'feat/wad-secao-4.1-itens-a-e-b' into 'main'

Feat/wad secao 4.1 itens a e b

See merge request graduacao/2026-1b/t28/g01!69"
"1","85","20260616","2026-06-16T15:02:35.000-03:00","20260616","2026-06-16T15:02:35.000-03:00","0","40","6","46","G01","3936466c","fix(testes): adiciona cenarios 404 nos testes de integracao #238","fix(testes): adiciona cenarios 404 nos testes de integracao #238
"
"1","15","20260625","2026-06-25T17:46:47.000+00:00","20260625","2026-06-25T17:46:47.000+00:00","1","4","6","10","G01","3967e61c","Merge branch 'docs/arrumar-links-wad/#283' into 'dev'","Merge branch 'docs/arrumar-links-wad/#283' into 'dev'

docs(wad): troca links inacessiveis #283

See merge request graduacao/2026-1b/t28/g01!136"
"1","13","20260623","2026-06-23T15:45:35.000-03:00","20260623","2026-06-23T15:45:35.000-03:00","0","9","1","10","G01","39aa1f62","docs(readme): adiciona a descricao do G01-A26 #264","docs(readme): adiciona a descricao do G01-A26 #264
"
"1","15","20260528","2026-05-28T01:59:39.000+00:00","20260528","2026-05-28T01:59:39.000+00:00","1","238","8865","9103","G01","39b277cb","Merge branch 'refactor/estrutura-do-sistema/#162' into 'dev'","Merge branch 'refactor/estrutura-do-sistema/#162' into 'dev'

refatora estrutura do sistema, organiza arquivos e pastas, atualiza documentação

See merge request graduacao/2026-1b/t28/g01!65"
"1","15","20260612","2026-06-12T22:59:17.000+00:00","20260612","2026-06-12T22:59:17.000+00:00","1","76","39","115","G01","39bee868","Merge branch 'docs/wad/preenche-secao-6-referente-ao-artefato-12/#199' into 'dev'","Merge branch 'docs/wad/preenche-secao-6-referente-ao-artefato-12/#199' into 'dev'

Docs/wad/preenche secao 6 referente ao artefato 12/#199

See merge request graduacao/2026-1b/t28/g01!105"
