"sk_grupo","sk_autor","sk_fechado_por","sk_sprint","sk_data_criacao","criado_em","sk_data_atualizacao","atualizado_em","sk_data_fechamento","fechado_em","sk_data_prazo","prazo_em","cartao_numero","titulo","descricao","situacao","peso","comentarios","tempo_estimado_s","tempo_gasto_s","responsaveis_ids","rotulos","grupo"
"1","14","12","2","20260504","2026-05-04T17:14:45.597Z","20260516","2026-05-16T02:18:56.289Z","20260516","2026-05-16T02:14:02.990Z","-1","","87","Verificar coerência entre o wireframe e o objetivo proposto na entrega - Seção 3.3","","closed","","0","0","0","G01-A13","ART.04;DESIGN;P8","G01"
"1","14","12","2","20260504","2026-05-04T17:16:30.617Z","20260516","2026-05-16T02:18:56.863Z","20260516","2026-05-16T02:14:04.806Z","-1","","88","Garantir que o fluxo de navegação das User Stories priorizadas está explicado no documento - Seção 3.3","","closed","","0","0","0","G01-A13","ART.04;DESIGN","G01"
"1","14","15","2","20260504","2026-05-04T17:17:07.974Z","20260530","2026-05-30T01:46:58.878Z","20260530","2026-05-30T01:46:58.680Z","-1","","89","Revisão geral artefato 4","","closed","","0","0","0","G01-A14","ART.04;M","G01"
"1","14","14","2","20260504","2026-05-04T17:17:30.183Z","20260515","2026-05-15T07:26:15.119Z","20260515","2026-05-15T07:26:15.114Z","-1","","90","Revisão geral artefato 5","","closed","","0","0","0","G01-A14","ART.05;M","G01"
"1","14","14","3","20260504","2026-05-04T18:11:16.900Z","20260511","2026-05-11T14:39:20.779Z","20260511","2026-05-11T14:39:20.580Z","-1","","91","Escrever a consulta SELECT com condição AND no WHERE - Seção 3.6.4","","closed","","0","0","0","G01-A15","ART.06;CODE;P","G01"
"1","14","15","3","20260504","2026-05-04T18:41:03.678Z","20260626","2026-06-26T00:03:14.226Z","20260626","2026-06-26T00:03:14.221Z","-1","","92","Escrever a consulta SELECT com condição OR no WHERE - Seção 3.6.4","","closed","","0","0","0","","ART.06;BUG;CODE;P1","G01"
"1","14","14","3","20260504","2026-05-04T18:42:02.630Z","20260512","2026-05-12T18:41:16.478Z","20260512","2026-05-12T18:41:16.343Z","-1","","93","Escrever a consulta SELECT com NOT e LIKE no WHERE - Seção 3.6.4","","closed","","0","0","0","G01-A15","ART.06;CODE;P","G01"
"1","14","14","3","20260504","2026-05-04T18:42:54.297Z","20260511","2026-05-11T14:39:23.676Z","20260511","2026-05-11T14:39:23.547Z","-1","","94","Escrever a consulta SELECT com IN combinado com AND no WHERE- Seção 3.6.4","","closed","","0","0","0","G01-A15","ART.06;CODE;P","G01"
"1","14","14","3","20260504","2026-05-04T18:43:55.611Z","20260511","2026-05-11T14:39:22.546Z","20260511","2026-05-11T14:39:22.391Z","-1","","95","Formalizar a expressão lógica proposicional com conectivos - Seção 3.6.4","","closed","","0","0","0","G01-A15","ART.06;CODE;P","G01"
"1","14","14","3","20260504","2026-05-04T18:44:40.200Z","20260511","2026-05-11T14:43:40.487Z","20260511","2026-05-11T14:39:21.464Z","-1","","96","Construir tabela-verdade da expressão lógica - Seção 3.6.4","","closed","","0","0","0","G01-A15","ART.06;CODE;P","G01"
"1","14","15","3","20260504","2026-05-04T18:45:53.342Z","20260626","2026-06-26T00:02:32.116Z","20260626","2026-06-26T00:02:32.110Z","-1","","97","Escrever consulta UPDATE com AND e NOT no WHERE - Seção 3.6.4","","closed","","0","0","0","","ART.06;BUG;CODE;P2","G01"
"1","14","15","3","20260504","2026-05-04T18:46:56.344Z","20260626","2026-06-26T00:03:06.150Z","20260626","2026-06-26T00:03:06.145Z","-1","","98","Escrever consulta UPDATE com OR e IN no WHERE - Seção 3.6.4","","closed","","0","0","0","","ART.06;BUG;CODE;P2","G01"
"1","14","15","3","20260504","2026-05-04T18:47:50.669Z","20260626","2026-06-26T00:03:21.154Z","20260626","2026-06-26T00:03:21.149Z","-1","","99","Escrever consulta DELETE com AND e LIKE no WHERE - Seção 3.6.4","","closed","","0","0","0","","ART.06;BUG;CODE;P2","G01"
"1","14","15","-1","20260504","2026-05-04T18:49:26.604Z","20260626","2026-06-26T00:02:58.434Z","20260626","2026-06-26T00:02:58.429Z","-1","","100","Verificar as expressões proposicionais e tabelas-verdade - Seção 3.6.4","","closed","","0","0","0","","ART.06;BUG;CODE;P2","G01"
"1","14","15","3","20260504","2026-05-04T18:50:03.327Z","20260626","2026-06-26T00:02:49.446Z","20260626","2026-06-26T00:02:49.440Z","-1","","101","Revisão da Seção 3.6.4 e inserir conteúdo no WAD","","closed","","0","0","0","","ART.06;BUG;CODE;P2","G01"
"1","14","15","3","20260504","2026-05-04T18:51:53.584Z","20260626","2026-06-26T00:02:40.938Z","20260626","2026-06-26T00:02:40.928Z","-1","","102","Definir cores do G01-A26, justificar escolha e inserir amostra visual na documentação - Seção 3.4 do WAD","","closed","","0","0","0","","ART.07;BUG;DESIGN;P3","G01"
"1","14","15","3","20260504","2026-05-04T18:53:57.610Z","20260530","2026-05-30T01:47:59.748Z","20260530","2026-05-30T01:47:59.613Z","-1","","103","Mapeamento de WebAPI","Mapear o funcionamento da WebAPI e a forma como vai [externo] executada","closed","","0","0","0","G01-A14","ART.8;CODE;M","G01"
"1","85","15","-1","20260505","2026-05-05T17:42:48.542Z","20260507","2026-05-07T17:54:41.272Z","20260507","2026-05-07T17:54:41.056Z","-1","","104","Criacao do Modelo Logico Secao 3.6.3","","closed","","0","0","0","[externo]","ART.4;DESIGN;DOCUMENTATION;M","G01"
"1","85","15","-1","20260506","2026-05-06T17:05:32.180Z","20260511","2026-05-11T14:39:23.978Z","20260511","2026-05-11T14:39:23.791Z","-1","","105","Diagrama Fisico (70%) 3.6.3","","closed","","0","0","0","[externo]","ART.4;CODE;G","G01"
"1","17","15","2","20260511","2026-05-11T14:52:05.067Z","20260514","2026-05-14T00:32:24.362Z","20260514","2026-05-14T00:32:24.237Z","-1","","106","Adicionar modelo de MVC","","closed","","0","0","0","G01-A17","CODE;PP","G01"
"1","15","16","3","20260511","2026-05-11T17:05:15.245Z","20260616","2026-06-16T10:58:18.966Z","20260515","2026-05-15T20:37:57.212Z","-1","","107","Revisar o wad","","closed","","0","0","0","G01-A15","DOCUMENTATION;M","G01"
"1","85","15","2","20260511","2026-05-11T17:23:43.059Z","20260514","2026-05-14T00:32:13.088Z","20260514","2026-05-14T00:32:12.961Z","-1","","108","Adicionar-modelo-fisico no migrations.sql(30%)","","closed","","0","0","0","[externo]","ART.04;CODE;G","G01"
"1","14","15","2","20260511","2026-05-11T17:40:19.603Z","20260514","2026-05-14T00:32:12.417Z","20260514","2026-05-14T00:32:12.271Z","-1","","109","Revisão da documentação com base no feedback da sprint 1","","closed","","0","0","0","G01-A14","DOCUMENTATION;M","G01"
"1","85","15","2","20260511","2026-05-11T18:03:42.826Z","20260514","2026-05-14T00:32:13.801Z","20260514","2026-05-14T00:32:13.675Z","-1","","110","Alterar Pasta Raiz para se adequar ao template","","closed","","0","0","0","[externo]","ART.04;DOCUMENTATION;M","G01"
"1","85","16","2","20260512","2026-05-12T17:30:07.664Z","20260515","2026-05-15T20:37:55.364Z","20260515","2026-05-15T20:37:55.214Z","-1","","111","Adiciona Modelo Fisico/Reformula template","","closed","","0","0","0","[externo]","ART.4;CODE;M","G01"
"1","14","15","2","20260512","2026-05-12T17:41:09.831Z","20260514","2026-05-14T00:32:18.453Z","20260514","2026-05-14T00:32:18.313Z","-1","","112","Revisão de documentação geral","","closed","","0","0","0","G01-A14","DOCUMENTATION;M","G01"
"1","12","13","2","20260513","2026-05-13T03:38:11.647Z","20260516","2026-05-16T02:21:30.431Z","20260516","2026-05-16T02:21:30.313Z","-1","","113","Criar telas de cadastro","","closed","","0","0","0","G01-A12","ART.04;DESIGN;M","G01"
"1","12","13","2","20260513","2026-05-13T03:38:28.037Z","20260516","2026-05-16T02:21:32.129Z","20260516","2026-05-16T02:21:31.998Z","-1","","114","Criar telas de visualizar contratos","","closed","","0","0","0","G01-A12","ART.04;DESIGN;M","G01"
"1","12","13","2","20260513","2026-05-13T03:38:58.315Z","20260516","2026-05-16T02:21:35.838Z","20260516","2026-05-16T02:21:35.725Z","-1","","115","Criar telas de aprovar solicitações","","closed","","0","0","0","G01-A12","ART.04;DESIGN;M","G01"
"1","17","16","2","20260513","2026-05-13T13:07:39.390Z","20260515","2026-05-15T20:37:45.191Z","20260515","2026-05-15T20:37:45.024Z","-1","","116","Slides","","closed","","0","0","0","G01-A17","DOCUMENTATION;M","G01"
"1","23","16","2","20260513","2026-05-13T17:37:13.929Z","20260515","2026-05-15T20:37:51.319Z","20260515","2026-05-15T20:37:51.202Z","20260513","2026-05-13","117","diagrama entidade de relacionamento","","closed","","0","0","0","G01-A23","ART.03;DOCUMENTATION;M","G01"
"1","15","16","3","20260513","2026-05-13T18:01:18.730Z","20260616","2026-06-16T10:58:11.356Z","20260515","2026-05-15T20:37:53.280Z","-1","","118","Adicionar as mudanças no wad (De acordo com as avaliações)","","closed","","0","0","0","G01-A15","CODE;DOCUMENTATION;M;NEGÓCIOS","G01"
"1","15","16","3","20260513","2026-05-13T20:35:24.877Z","20260616","2026-06-16T10:58:01.595Z","20260515","2026-05-15T20:37:48.978Z","-1","","119","Fazer a notação UML com multiplicidades, associação e agregação","","closed","","0","0","0","G01-A15","CODE;DOCUMENTATION;G","G01"
"1","12","13","2","20260514","2026-05-14T17:37:14.013Z","20260516","2026-05-16T02:21:38.029Z","20260516","2026-05-16T02:21:37.919Z","-1","","120","Construir tasks dos fluxos de telas do wireframes","","closed","","0","0","0","G01-A12","ART.04;DESIGN;M","G01"
"1","15","12","2","20260514","2026-05-14T17:52:32.293Z","20260616","2026-06-16T10:59:20.555Z","20260518","2026-05-18T22:11:53.134Z","-1","","121","Fazer modificações completas no wad","","closed","","0","0","0","G01-A15","ART.4;CODE;DOCUMENTATION;G","G01"
"1","14","16","2","20260514","2026-05-14T18:03:32.326Z","20260515","2026-05-15T20:37:42.762Z","20260515","2026-05-15T20:37:42.626Z","-1","","122","Correção de diagramas e texto da seção 3","","closed","","0","0","0","G01-A14","CODE;DOCUMENTATION;G","G01"
"1","85","12","2","20260515","2026-05-15T14:12:31.791Z","20260601","2026-06-01T17:19:01.569Z","20260601","2026-06-01T17:19:01.562Z","-1","","123","Revisar pasta Source","","closed","","0","0","0","[externo]","ART.4;BUG;CODE_REVIEW;G","G01"
"1","12","13","2","20260516","2026-05-16T02:04:46.766Z","20260516","2026-05-16T02:21:29.286Z","20260516","2026-05-16T02:21:29.163Z","-1","","124","Documentar a introdução e conclusão da seção do Wireframe no wad","","closed","","0","0","0","G01-A12","ART.04;CODE;DESIGN;DOCUMENTATION;M","G01"
"1","14","15","3","20260518","2026-05-18T17:11:18.250Z","20260612","2026-06-12T00:00:52.916Z","20260612","2026-06-12T00:00:52.808Z","-1","","125","Testagem de Endpoints","Implementação dos Endpoints","closed","","0","0","0","G01-A14","ART.8;CODE;M","G01"
"1","14","15","3","20260518","2026-05-18T17:12:44.163Z","20260612","2026-06-12T00:00:02.410Z","20260612","2026-06-12T00:00:02.289Z","-1","","126","refatoração na estrutura de pastas","Revisar e refatorar estrutura atual de pastas","closed","","0","0","0","G01-A14","ART.8;CODE;M","G01"
"1","13","15","3","20260518","2026-05-18T17:27:06.331Z","20260530","2026-05-30T01:47:52.529Z","20260530","2026-05-30T01:47:52.173Z","-1","","127","Diagrama de sequência: aprovar/rejeitar solicitações de alterações - Seção 3.2.4","","closed","","0","0","0","G01-A13","ART.9;CODE;G","G01"
"1","13","12","3","20260518","2026-05-18T17:29:50.338Z","20260528","2026-05-28T18:13:12.599Z","20260528","2026-05-28T18:13:12.448Z","-1","","128","Diagrama de sequência: Vizualizar dashboards - Seção 3.2.4","","closed","","0","0","0","G01-A13","ART.9;CODE;G","G01"
"1","13","12","3","20260518","2026-05-18T17:31:12.712Z","20260528","2026-05-28T18:13:14.452Z","20260528","2026-05-28T18:13:14.296Z","-1","","129","Diagrama de sequência: Gerenciamento de Contrato - Seção 3.2.4","","closed","","0","0","0","G01-A13","ART.9;CODE;G","G01"
"1","16","16","3","20260518","2026-05-18T17:52:36.025Z","20260605","2026-06-05T03:36:57.709Z","20260605","2026-06-05T03:36:57.312Z","-1","","130","Reajuste do Artefato 2 - Design UX com base no Feedback da Sprint 1","* Refinamento das personas, detalhando melhor dores, impactos reais no dia a dia e necessidades operacionais dos usuários, evitando descrições genéricas ou focadas em soluções técnicas;
* Revisão da persona do Gerente de Operações para torná-la mais específica, coerente e alinhada ao contexto real da Atvos;
* Ajuste textual e visual das personas para evitar estouro de conteúdo nos campos do template e melhorar legibilidade;
* Adição de uma introdução contextualizando o objetivo das personas e descrevendo a metodologia utilizada na construção delas (proto-personas ou pesquisa com usuários);
* Revisão das User Stories para garantir alinhamento completo com o escopo do MVP definido para o G01-A26;
* Revisão das User Stories US07, US08 e US11, avaliando escopo, prioridade e viabilidade dentro das sprints planejadas;
* Correção da rastreabilidade entre User Stories e requisitos funcionais, garantindo que todas as histórias estejam sustentadas pelos RFs do sistema;
* Refinamento dos critérios de aceite das User Stories para que sejam verificáveis, objetivos e focados em comportamento esperado do sistema;
* Padronização dos critérios de aceite utilizando formato de cenário (ex.: dado/quando/então) sempre que aplicável;
* Revisão da aplicação do método INVEST nas User Stories prioritárias, garantindo clareza, coerência e alinhamento com os objetivos do G01-A26;
* Revisão geral da organização, consistência e alinhamento entre personas, User Stories e solução proposta no WAD.","closed","","0","0","0","G01-A16","DESIGN;DOCUMENTATION","G01"
"1","16","16","3","20260518","2026-05-18T17:54:41.654Z","20260605","2026-06-05T03:36:57.847Z","20260605","2026-06-05T03:36:57.570Z","-1","","131","Reajuste do Artefato 2 - Computação com base no Feedback da Sprint 1","* Criação de uma seção explícita de minimundo, incluindo delimitação clara do escopo IN/OUT do sistema;
* Consolidação dos atores do sistema em tabela própria contendo papéis, responsabilidades e possíveis atores técnicos;
* Refinamento dos requisitos funcionais (RFs), adicionando campos obrigatórios, validações, comportamentos esperados e critérios de aceite técnicos diretamente nas tabelas de requisitos;
* Revisão da priorização dos RFs para manter coerência com os fluxos principais do sistema;
* Correção e revisão completa dos casos de uso UC-04 a UC-07, eliminando problemas de copy-paste e garantindo coerência entre requisitos associados, pré/pós-condições, fluxos e critérios de aceite;
* Correção ortográfica e padronização textual de diagramas, tabelas e descrições técnicas;
* Refatoração dos diagramas de caso de uso para o padrão UML correto, utilizando boundary do sistema, atores externos e relacionamentos adequados entre UCs;
* Correção da Tabela 13 no corpo do documento e alinhamento com a versão presente no apêndice;
* Eliminação de conteúdos duplicados nas seções “Imagens” e “Tabelas” para melhorar consistência e organização do WAD;
* Reformulação dos RNFs SUP-01, ORG-01 e REST-01 para que representem propriedades observáveis e testáveis do sistema;
* Revisão das justificativas de derivação dos RNFs para fortalecer a conexão com o contexto operacional da Atvos;
* Revisão geral de rastreabilidade entre RFs, RNs, UCs e endpoints, garantindo sincronismo entre todas as camadas do documento;
* Revisão final completa do WAD para garantir coerência interna, clareza técnica, padronização e aderência ao barema de avaliação.","closed","","0","0","0","G01-A16","COMP;DOCUMENTATION","G01"
"1","16","15","3","20260518","2026-05-18T17:55:16.102Z","20260530","2026-05-30T01:47:34.085Z","20260530","2026-05-30T01:47:33.794Z","-1","","132","Reajuste do Artefato 1 - Negócios com base no Feedback da Sprint 1","* Refinamento das análises SWOT, 5 Forças de Porter e Value Proposition Canvas, tornando-as menos descritivas e mais estratégicas e analíticas;
* Melhor detalhamento dos impactos operacionais e organizacionais da dor apresentada pela Atvos;
* Aprimoramento da descrição da solução proposta, evidenciando geração de valor, continuidade do conhecimento e diferenciais da solução;
* Revisão da introdução e demais seções para aumentar clareza, profundidade executiva e coerência entre os tópicos;
* Ajuste dos conteúdos que tiveram menor pontuação, buscando maior aderência aos critérios de avaliação do artefato;
* Revisão final do documento para garantir organização, consistência e alinhamento com o escopo solicitado.","closed","","0","0","0","G01-A16","DOCUMENTATION;NEGÓCIOS","G01"
"1","12","15","3","20260518","2026-05-18T18:04:51.948Z","20260530","2026-05-30T01:47:44.775Z","20260530","2026-05-30T01:47:44.646Z","-1","","133","Buscar inspirações de guias de estilos para uso no protótipo","","closed","","0","0","0","G01-A12","ART.07;DESIGN;DOCUMENTATION;M","G01"
"1","17","16","3","20260518","2026-05-18T18:23:27.157Z","20260605","2026-06-05T03:36:57.940Z","20260605","2026-06-05T03:36:57.523Z","-1","","134","1ª Versão do Sistema Web - WebAPI","","closed","","0","0","0","G01-A17","ART.8;CODE","G01"
"1","13","15","3","20260519","2026-05-19T13:07:55.192Z","20260612","2026-06-12T00:00:14.686Z","20260612","2026-06-12T00:00:14.563Z","-1","","135","Diagrama de Classes Arquitetural - Seção 3.2.3.1","","closed","","0","0","0","G01-A13","ART.9;CODE;G","G01"
"1","13","15","3","20260519","2026-05-19T13:10:20.474Z","20260611","2026-06-11T23:59:55.876Z","20260611","2026-06-11T23:59:55.762Z","-1","","136","Atualização da Matriz de Rastreabilidade - Seção 3.1.4","","closed","","0","0","0","G01-A13","ART.9;CODE;G","G01"
"1","16","15","-1","20260519","2026-05-19T18:06:10.977Z","20260530","2026-05-30T01:49:10.627Z","20260530","2026-05-30T01:49:10.522Z","-1","","137","Reajuste do Artefato 1 - Negócios com base no Feedback da Sprint 1 (imagens)","**1. Infográfico do Porter (Imagem 1):** O avaliador criticou a falta de profundidade analítica. Se o infográfico atual só lista as forças com frases curtas, vale atualizar para incluir os nomes dos concorrentes reais (Raízen, BP Bunge, São Martinho) na força de Rivalidade e a menção ao RenovaBio/Lei 14.993 na força de Substitutos, espelhando o que o texto agora traz.

**2. SWOT (Imagem 2):** O avaliador pediu foco em ""relação com concorrentes e posicionamento da instituição"". Se a matriz atual está genérica, vale revisar para que as Forças mencionem escala e integração logística, as Fraquezas mencionem gestão descentralizada de dados, as Oportunidades incluam RenovaBio e expansão em pastagens degradadas, e as Ameaças incluam consolidação de concorrentes.

**3. VPC (Imagem 3):** Se o canvas atual está pouco preenchido, vale revisitar as colunas de Aliviadores de Dor e Criadores de Ganho para deixar explícitas as conexões com rastreabilidade, controle de acesso e dashboards — que agora estão desenvolvidas no texto analítico que escrevi.","closed","","0","0","0","G01-A16","DOCUMENTATION;NEGÓCIOS","G01"
