grupo,mr_numero,titulo,descricao,situacao,criado_em,atualizado_em,merged_em,fechado_em,branch_origem,branch_destino,autor_id,merged_por_id,revisores_ids,responsaveis_ids,e_rascunho,comentarios,sprint,rotulos
G01,143,docs: corrige erros na secao de testes (#301),"### Descrição

Este Merge Request revisa e aprimora a documentação da seção 5.2 do WAD referente aos testes de usabilidade. Foram corrigidas inconsistências entre o texto e as funcionalidades efetivamente implementadas, removendo referências à aprovação de solicitações pendentes. Também foi detalhada a metodologia da avaliação heurística, informando que ela foi realizada pelos integrantes da equipe utilizando as heurísticas de usabilidade de Jakob Nielsen. Além disso, foram revisados o texto, a descrição das rodadas de testes e pequenos erros gramaticais, tornando a documentação mais clara, consistente e alinhada aos critérios da atividade.

### Como testar

Acessar a seção **5.2 – Testes de Usabilidade** do WAD e verificar se as duas rodadas de testes, a avaliação heurística e o relatório SUS estão coerentes com as funcionalidades implementadas na aplicação. Confirmar que não existem referências a funcionalidades não implementadas, que a metodologia da avaliação heurística descreve corretamente o uso das heurísticas de Nielsen pelos integrantes da equipe e que o texto apresenta clareza, consistência e correção gramatical em toda a documentação.",merged,2026-06-26T01:24:08.642Z,2026-06-26T01:26:41.680Z,2026-06-26T01:26:41.243Z,,docs/wad/corrige-erros-na-secao-de-testes/#301,dev,G01-A12,G01-A13,G01-A13,G01-A12,0,0,Sprint 05,Art. 15;DESIGN
G01,144,fix(historico): remove historico button do sidebar lateral (#299),"Alterações realizadas1. Histórico: responsividade, filtros e ajustes visuaisCorreção da responsividade dos cards da página de histórico.Ajuste de gaps e espaçamentos para melhor organização visual.Correção e validação dos filtros, garantindo funcionamento adequado das buscas e consultas.2. Edição de cadastro: migração entre Parceiro e FornecedorImplementada a migração automática da entidade ao alterar o tipo de cadastro entre Parceiro e Fornecedor.Garantia de consistência dos dados durante a troca de categoria.Atualização correta dos registros nas tabelas correspondentes.3. Tela inicial: movimentações recentesImplementada a exibição funcional das movimentações recentes na página inicial.Integração com o histórico geral para exibição dos eventos mais recentes do sistema.Ajuste visual do ícone para a cor branca, mantendo consistência com o layout da interface.BenefíciosMelhor experiência de navegação em diferentes tamanhos de tela.Histórico mais confiável e fácil de consultar.Maior integridade dos dados ao alterar tipos de cadastro.Visibilidade rápida das últimas movimentações diretamente na tela inicial.",merged,2026-06-26T01:40:03.111Z,2026-06-26T01:41:11.238Z,2026-06-26T01:41:10.692Z,,fix/conserta-pagina-de-historico/#299,dev,G01-A16,G01-A17,G01-A17,G01-A16,0,1,Sprint 05,ART.14;CODE_REVIEW;M
G01,145,docs: corrige erros secao 5.2 (#302),"### Descrição

Este Merge Request realiza uma revisão completa da seção 5.2 do WAD, refinando a documentação dos testes de usabilidade desenvolvida anteriormente. Foram corrigidas inconsistências relacionadas às funcionalidades descritas, removendo referências a recursos que não foram implementados e alinhando o texto às funcionalidades efetivamente avaliadas. Também foram padronizados os termos utilizados ao longo do relatório, aprimorada a descrição da metodologia da avaliação heurística com base nas heurísticas de Jakob Nielsen, corrigidos erros gramaticais e de formatação e revisadas as descrições das rodadas de testes, do relatório SUS e das evidências apresentadas.

### Como testar

Acessar a seção **5.2 – Testes de Usabilidade** do WAD e verificar se todas as informações estão consistentes com as funcionalidades implementadas e com as evidências apresentadas. Confirmar que a documentação utiliza terminologia padronizada, que a avaliação heurística descreve corretamente a metodologia empregada pelos integrantes da equipe e que não existem referências a funcionalidades não implementadas. Por fim, revisar se os links, imagens, relatórios e textos estão coerentes, sem erros gramaticais ou inconsistências de documentação.",merged,2026-06-26T01:50:27.034Z,2026-06-26T01:54:29.783Z,2026-06-26T01:54:29.257Z,,docs/wad/corrige-erros-na-secao-de-testes/#301,dev,G01-A12,G01-A13,G01-A13,G01-A12,0,0,Sprint 05,Art. 15;DESIGN
G01,146,Wad/corrige coerencia final/#254,"## O que foi feito

- Atualizada a documentação final do WAD para refletir o estado atual do MVP.
- Alinhadas as seções de requisitos funcionais, regras de negócio, endpoints e testes.
- Ajustadas referências de rotas para manter coerência com a implementação atual, incluindo os fluxos de inativação lógica.
- Corrigidos desalinhamentos relacionados aos módulos de parceiros, fornecedores e contratos.
- Atualizadas as evidências finais de testes automatizados.
- Consolidado o resultado final da suíte de testes com 18 suítes aprovadas e 108 testes aprovados.
- Revisadas inconsistências textuais e termos residuais da documentação.

## Validação

- `npm test`: passou.
- Resultado final: 18 suítes aprovadas e 108 testes aprovados.
- Pente-fino realizado no WAD para verificar rotas antigas, referências desalinhadas e inconsistências de teste.",merged,2026-06-26T01:58:36.430Z,2026-06-26T01:59:43.347Z,2026-06-26T01:59:42.603Z,,wad/corrige-coerencia-final/#254,dev,G01-A15,G01-A16,,G01-A15,0,0,Sprint 05,DOCUMENTATION;G
G01,147,"fix(readme): instrucoes de teste, geracao de JWT_SECRET e validacao E2E (#303)",aprova tudo,merged,2026-06-26T02:58:41.749Z,2026-06-26T03:03:03.750Z,2026-06-26T03:03:00.532Z,,fix/revisao-final-artefatos/#303,dev,G01-A16,G01-A14,G01-A14,G01-A16,0,1,,
G01,148,docs(documentos extras): move os documentos extras para a pasta...,docs(documentos extras): move os documentos extras para a pasta documentos/outros e remove os documentos desnecessarios,merged,2026-06-26T03:00:17.602Z,2026-06-26T03:04:54.405Z,2026-06-26T03:04:51.848Z,,dev,main,G01-A14,G01-A14,,G01-A14,0,0,,
G01,149,Feat/ajustes finais/#304,"## Descrição

Realizadas as correções finais relacionadas aos artefatos, contemplando ajustes identificados durante as últimas validações e revisões.

## Alterações realizadas

- Correção de inconsistências nos artefatos gerados.
- Ajustes finais de configuração e estrutura.
- Adequação dos artefatos conforme os critérios definidos.
- Refinamentos para garantir maior estabilidade e conformidade.

## Objetivo

Garantir que os artefatos estejam atualizados, consistentes e alinhados com os requisitos e validações realizadas.

## Impacto

- Sem alteração de regras de negócio.
- Ajustes focados em correções e refinamentos dos artefatos.",merged,2026-06-26T15:52:32.914Z,2026-06-26T16:10:50.367Z,2026-06-26T16:10:49.765Z,,feat/ajustes-finais/#304,main,G01-A17,G01-A12,,G01-A17,0,1,Sprint 05,CODE
G01,150,"fix(wad): corrigir seção 5.2.5, 5.2.4 e 5.2.3 (#304)","Reorganização das seções **5.2.5**, **5.2.4** e **5.2.3**, alterando apenas a ordem em que aparecem no documento. Não houve mudanças de conteúdo, regras de negócio ou comportamento, apenas ajuste na estrutura e sequência das seções.",merged,2026-06-26T17:35:58.898Z,2026-06-26T17:51:30.294Z,2026-06-26T17:51:29.916Z,,feat/ajustes-finais/#304,main,G01-A17,G01-A16,G01-A16,G01-A17,0,0,Sprint 05,DOCUMENTATION
G02,1,docs(#1): cria a análise swot da Atvos.,Adiciona a análise Swot no arquivo WAD e cria pasta de assets para o MD,closed,2026-04-23T17:59:51.414Z,2026-04-23T18:45:29.314Z,,2026-04-23T18:45:29.338Z,docs/analise-swot,main,[externo],,G02-A14,[externo],0,0,Sprint 01,
G02,2,Docs/cincoforçasdeporter,,merged,2026-04-23T18:16:18.188Z,2026-04-23T19:02:26.594Z,2026-04-23T19:02:26.643Z,,docs/cincoforçasdeporter,main,G02-A13,G02-A16,G02-A19,G02-A13,0,0,Sprint 01,
G02,3,docs(#8): Introdução com base no TAPI,Introdução com descrição genérica da solução,merged,2026-04-23T18:32:59.863Z,2026-04-23T18:50:16.437Z,2026-04-23T18:50:15.710Z,,docs/Introdução,main,G02-A14,[externo],[externo],G02-A14,0,0,Sprint 01,
G02,4,docs(#19): adiciona canva de proposta de valor,,merged,2026-04-24T11:50:54.053Z,2026-04-26T19:52:40.979Z,2026-04-26T19:52:40.269Z,,docs/proposta-de-valor,main,G02-A18,G02-A12,G02-A12,G02-A18,0,0,Sprint 01,ART. 1;DOCUMENTATION
G02,5,docs(#20): adiciona documento com padrão de commits,Adiciona um documento com o padrão de commits do nosso G01-A26.,merged,2026-04-24T12:16:55.419Z,2026-04-24T13:15:31.095Z,2026-04-24T13:15:30.381Z,,docs/padrao-de-commits,main,[externo],G02-A12,G02-A12,[externo],0,0,Sprint 01,
G02,6,Docs/matriz de risco,"Nesta branch, foram feitos a seção **2.1.5 – Matriz de Riscos** e na organização dos arquivos do WAD. 

Foi adicionada a introdução metodológica da seção, com fundamentação em gestão de riscos e inclusão de referência bibliográfica. Também foram estruturadas as tabelas de ameaças e oportunidades, acompanhadas de texto analítico sobre os principais pontos críticos e prioridades do G01-A26. Em seguida, foi inserida a imagem da matriz de riscos com sua respectiva fonte, além da conclusão da seção, consolidando a importância da ferramenta para o planejamento das sprints e para a evolução da solução proposta à Atvos.

Além disso, foi criada a pasta `assets/wad_assets` no repositório para centralizar os recursos visuais utilizados no `wad.md`, melhorando a organização e a manutenção da documentação.",merged,2026-04-26T19:50:57.214Z,2026-04-27T11:44:47.662Z,2026-04-27T11:42:12.758Z,,dosc/matriz-de-risco,main,G02-A12,[externo],[externo],G02-A12,0,0,Sprint 01,DOCUMENTATION
G02,7,docs(#30):atualizar o template da Matriz de Risco na pasta wad_assets,Trocar foto da matriz de risco na pasta wad_assets,merged,2026-04-27T12:27:40.048Z,2026-04-27T12:28:23.081Z,2026-04-27T12:28:22.369Z,,dosc/matriz-de-risco,main,G02-A12,[externo],[externo],G02-A12,0,0,Sprint 01,DOCUMENTATION
G02,8,Docs/analise-swot-rmk,Faz o remake da análise swot usando a template certa e move pasta de assets do WAV para a documents.,merged,2026-04-27T13:16:09.782Z,2026-04-27T17:08:34.268Z,2026-04-27T17:08:33.308Z,,docs/analise-swot-rmk,main,[externo],G02-A16,G02-A16,[externo],0,0,Sprint 01,
G02,9,Docs/rivalidade e ameaca,"Fiz as 5 Forças de Porter, resumi e adicionei a imagem ao WAD.",merged,2026-04-27T18:53:24.905Z,2026-04-27T18:58:25.183Z,2026-04-27T18:58:24.498Z,,docs/rivalidade-e-ameaca,main,G02-A19,G02-A16,G02-A16,G02-A19,0,0,Sprint 01,ART. 1;DOCUMENTATION
G02,10,"docs: corrige nome de figuras, tabelas e fonte da seção 2.1.5","Corrige nome das figuras, tabelas e as fontes da seção da matriz de risco",merged,2026-04-27T19:00:11.676Z,2026-04-27T21:20:36.705Z,2026-04-27T21:20:36.118Z,,docs/atualizar-matriz-de-risco,main,[externo],G02-A12,G02-A12,[externo],0,0,Sprint 01,
G02,11,Docs/solucao,descrição da solução em 6 topicos,merged,2026-04-28T17:26:30.327Z,2026-04-28T23:27:33.121Z,2026-04-28T23:27:32.702Z,,docs/solucao,main,G02-A14,G02-A12,G02-A12,G02-A14,0,0,Sprint 01,
G02,12,docs(#41): atualiza arquivos readme e wad com a nova imagem de proposta de valor,"Primeiramente foram adicionados os nomes dos integrantes, orientador e docentes juntamente com os links diretos para suas respectivas páginas do ""Linkedin"".  

Adicionados os nomes do grupo e do G01-A26 (G01-A26: IluminAtvos / Grupo 02:Canatvos)

Foi também corrigido o caminho para a imagem da ""proposta de valor"".",merged,2026-04-28T17:36:39.030Z,2026-04-28T17:56:16.484Z,2026-04-28T17:56:15.712Z,,docs/atualiza-wad-e-readme,main,G02-A15,G02-A16,G02-A16,G02-A15,0,0,Sprint 01,DOCUMENTATION
G02,13,Docs/requisitos sistema,,merged,2026-04-28T19:00:15.298Z,2026-04-28T22:37:29.765Z,2026-04-28T22:37:28.911Z,,docs/requisitos-sistema,main,G02-A19,[externo],[externo],G02-A19,0,0,Sprint 01,ART. 3;DOCUMENTATION
G02,14,Docs/regras de negocio,Adiciona regras de negócio no WAD,merged,2026-04-28T19:04:35.628Z,2026-04-30T14:41:57.456Z,2026-04-30T14:41:56.320Z,,docs/regras-de-negocio,main,[externo],G02-A19,G02-A19,[externo],0,2,Sprint 01,ART. 3;DOCUMENTATION
G02,15,docs(#39): adiciona user storie de uma persona,"Posicione aqui a lista de User Stories levantadas para o G01-A26. Siga o template de User Stories e utilize a mesma referência USXX no roadmap de seu quadro Kanban. Indique todas as User Stories mapeadas, mesmo aquelas que não forem implementadas ao longo do G01-A26. Não se esqueça de explicar o INVEST das 5 User Stories prioritárias",merged,2026-04-28T19:04:41.263Z,2026-04-29T18:01:12.606Z,2026-04-29T18:01:11.876Z,,docs/userstorie1,main,G02-A14,G02-A18,G02-A18,G02-A14,0,0,Sprint 01,ART. 2;DOCUMENTATION
G02,16,Docs/adiciona personas,"Nesta branch, foi concluída a seção **2.2 – Personas** do WAD. Foram elaborados e refinados os textos de introdução e conclusão da seção, com fundamentação no conceito de proto-personas e alinhamento ao contexto da Atvos. Também foram estruturadas três personas representando os níveis estratégico, tático e operacional do processo, contemplando objetivos, dores e necessidades dos usuários da futura aplicação web Além disso, foram inseridas as imagens dos perfis visuais das personas na documentação, complementando as descrições textuais e tornando a apresentação mais clara, organizada e aderente à proposta do G01-A26.",merged,2026-04-28T21:05:02.998Z,2026-04-29T17:49:07.819Z,2026-04-29T17:49:07.144Z,,docs/adiciona-personas,main,G02-A12,[externo],[externo],G02-A12,0,0,Sprint 01,ART. 2;DESIGN;DOCUMENTATION
